city,state,dma_name,dma_code
SMITHVILLE,AR,JONESBORO,734
SMITHTON,PA,PITTSBURGH,508
SLEEPY HOLLOW,NY,NEW YORK,501
SMACKOVER,AR,MONROE - EL DORADO,628
SMITH,NV,RENO,811
SMILEY,TX,SAN ANTONIO,641
SMETHPORT,PA,BUFFALO,514
SMARTT,TN,NASHVILLE,659
SMARTSVILLE,CA,SACRAMNTO - STKTN - MODESTO,862
SMARR,GA,MACON,503
SMALLWOOD,NY,NEW YORK,501
SLOVAN,PA,PITTSBURGH,508
SMITHTON,MO,KANSAS CITY,616
SLOUGHHOUSE,CA,SACRAMNTO - STKTN - MODESTO,862
SLOANSVILLE,NY,ALBANY - SCHENECTADY - TROY,532
SLOAN,IA,SIOUX CITY,624
SLINGERLANDS,NY,ALBANY - SCHENECTADY - TROY,532
SLIDELL,TX,DALLAS - FT. WORTH,623
SLICKVILLE,PA,PITTSBURGH,508
SLICK,OK,TULSA,671
SMITH LAKE,NM,ALBUQUERQUE - SANTA FE,790
SMITH MILLS,KY,EVANSVILLE,649
SMITH RIVER,CA,EUREKA,802
SMITHBURG,WV,CLARKSBURG - WESTON,598
SMITHTON,IL,ST. LOUIS,609
SMITHSHIRE,IL,DAVENPORT - R. ISLAND - MOLINE,682
SMITHSBURG,MD,"WASHINGTON, DC (HAGRSTWN)",511
SMITHS STATION,AL,"COLUMBUS, GA",522
SMITHS GROVE,KY,BOWLING GREEN,736
SMITHMILL,PA,JOHNSTOWN - ALTOONA,574
SMITHLAND,KY,PADUCAH - CAPE GIRAR D - HARSBG,632
SMITHLAND,IA,SIOUX CITY,624
SMITHFIELD,WV,WHEELING - STEUBENVILLE,554
SMITHFIELD,UT,SALT LAKE CITY,770
SMITHFIELD,PA,PITTSBURGH,508
SMITHFIELD,NC,RALEIGH - DURHAM (FAYETVLLE),560
SMITHFIELD,IL,PEORIA - BLOOMINGTON,675
SMITHERS,WV,BLUEFIELD - BECKLEY - OAK HILL,559
SMITHDALE,MS,BATON ROUGE,716
SILVER CREEK,NE,LINCOLN & HSTNGS - KRNY,722
SILVER CREEK,MS,"JACKSON, MS",718
SILVER CREEK,GA,ATLANTA,524
SHERBURN,MN,MANKATO,737
SHERIDAN,MT,BUTTE - BOZEMAN,754
SHERIDAN,MI,GRAND RAPIDS - KALMZOO - B. CRK,563
SHERIDAN,IN,INDIANAPOLIS,527
SHERIDAN,IL,CHICAGO,602
SHERIDAN,CA,SACRAMNTO - STKTN - MODESTO,862
SHERIDAN,AR,LITTLE ROCK - PINE BLUFF,693
SHERBURNE,NY,BINGHAMTON,502
SHEPPTON,PA,WILKES BARRE - SCRANTON,577
SHENANDOAH,VA,"WASHINGTON, DC (HAGRSTWN)",511
SHEPPARD AFB,TX,WICHITA FALLS & LAWTON,627
SHEPHERDSTOWN,WV,"WASHINGTON, DC (HAGRSTWN)",511
SHEPHERD,TX,HOUSTON,618
SHEPHERD,MT,BILLINGS,756
SHEPHERD,MI,FLINT - SAGINAW - BAY CITY,513
SHEPARDSVILLE,IN,TERRE HAUTE,581
SHENOROCK,NY,NEW YORK,501
SHERIDAN,NY,BUFFALO,514
SHERIDAN,OR,"PORTLAND, OR",820
SHERIDAN,TX,HOUSTON,618
SHERIDAN LAKE,CO,COLORADO SPRINGS - PUEBLO,752
SHEYENNE,ND,FARGO - VALLEY CITY,724
SHEVLIN,MN,FARGO - VALLEY CITY,724
SHERWOOD,WI,GREEN BAY - APPLETON,658
SHERWOOD,OR,"PORTLAND, OR",820
SHERWOOD,OH,TOLEDO,547
SHERWOOD,ND,MINOT - BISMARCK - DICKINSON,687
SHERWOOD,MI,GRAND RAPIDS - KALMZOO - B. CRK,563
SHERRODSVILLE,OH,CLEVELAND - AKRON (CANTON),510
SHERRILL,IA,CEDAR RAPIDS - WTRLO - IWC&DUB,637
SHERRILL,AR,LITTLE ROCK - PINE BLUFF,693
SHERRARD,IL,DAVENPORT - R. ISLAND - MOLINE,682
SHERMANS DALE,PA,HARRISBURG - LNCSTR - LEB - YORK,566
SHERMAN,NY,BUFFALO,514
SHERMAN,MS,COLUMBUS - TUPELO - WEST POINT,673
SHERMAN,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
SHENANDOAH JUNCTION,WV,"WASHINGTON, DC (HAGRSTWN)",511
SHENANDOAH,PA,WILKES BARRE - SCRANTON,577
SILVER CITY,NV,RENO,811
SHEFFIELD,IL,DAVENPORT - R. ISLAND - MOLINE,682
SHELBY,MS,GREENWOOD - GREENVILLE,647
SHELBY,MI,GRAND RAPIDS - KALMZOO - B. CRK,563
SHELBY,IN,CHICAGO,602
SHELBY,AL,BIRMINGHAM (ANN & TUSC),630
SHELBURN,IN,TERRE HAUTE,581
SHEFFIELD,TX,ODESSA - MIDLAND,633
SHEFFIELD,PA,ERIE,516
SHEFFIELD,AL,HUNTSVILLE - DECATUR (FLOR),691
SHELTON,WA,SEATTLE - TACOMA,819
SHEEP SPRINGS,NM,ALBUQUERQUE - SANTA FE,790
SHEDD,OR,"PORTLAND, OR",820
SHEBOYGAN FALLS,WI,MILWAUKEE,617
SHEAKLEYVILLE,PA,YOUNGSTOWN,536
SHAWVILLE,PA,JOHNSTOWN - ALTOONA,574
SHAWSVILLE,VA,ROANOKE - LYNCHBURG,573
SHAWNEE ON DELAWARE,PA,WILKES BARRE - SCRANTON,577
SHELBY,OH,CLEVELAND - AKRON (CANTON),510
SHELBYVILLE,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
SHELBYVILLE,MI,GRAND RAPIDS - KALMZOO - B. CRK,563
SHELTON,NE,LINCOLN & HSTNGS - KRNY,722
SHELTER ISLAND HEIGHTS,NY,NEW YORK,501
SHELTER ISLAND,NY,NEW YORK,501
SHELLSBURG,IA,CEDAR RAPIDS - WTRLO - IWC&DUB,637
SHELLMAN,GA,"COLUMBUS, GA",522
SHELLEY,ID,IDAHO FALLS - POCATELLO,758
SHELL ROCK,IA,CEDAR RAPIDS - WTRLO - IWC&DUB,637
SHELL KNOB,MO,"SPRINGFIELD, MO",619
SHELL,WY,BILLINGS,756
SHELDON,WI,LA CROSSE - EAU CLAIRE,702
SHELDON,SC,SAVANNAH,507
SHELDON,MO,JOPLIN - PITTSBURG,603
SHELDON,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
SHELDAHL,IA,DES MOINES - AMES,679
SHELBYVILLE,TX,SHREVEPORT,612
SHICKLEY,NE,LINCOLN & HSTNGS - KRNY,722
SHICKSHINNY,PA,WILKES BARRE - SCRANTON,577
SHIDLER,OK,TULSA,671
SIDNEY,MI,GRAND RAPIDS - KALMZOO - B. CRK,563
SIERRA BLANCA,TX,EL PASO (LAS CRUCES),765
SIDON,MS,GREENWOOD - GREENVILLE,647
SIDNEY CENTER,NY,BINGHAMTON,502
SIDNEY,OH,DAYTON,542
SIDNEY,NY,BINGHAMTON,502
SIDNEY,NE,DENVER,751
SIDNEY,MT,MINOT - BISMARCK - DICKINSON,687
SIDNEY,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
SHILOH,TN,"JACKSON, TN",639
SIDNAW,MI,MARQUETTE,553
SIDMAN,PA,JOHNSTOWN - ALTOONA,574
SIDELL,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
SICILY ISLAND,LA,MONROE - EL DORADO,628
SIBLEY,MS,"JACKSON, MS",718
SIBLEY,LA,SHREVEPORT,612
SIBLEY,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
SIERRA CITY,CA,SACRAMNTO - STKTN - MODESTO,862
SIERRA MADRE,CA,LOS ANGELES,803
SIERRAVILLE,CA,SACRAMNTO - STKTN - MODESTO,862
SIGEL,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
SILVER CITY,MS,"JACKSON, MS",718
SILVER BAY,NY,ALBANY - SCHENECTADY - TROY,532
SILVANA,WA,SEATTLE - TACOMA,819
SILSBEE,TX,BEAUMONT - PORT ARTHUR,692
SILOAM SPRINGS,AR,FT. SMITH - FAY - SPRNGDL - RGRS,670
SILOAM,GA,ATLANTA,524
SILEX,MO,ST. LOUIS,609
SILETZ,OR,"PORTLAND, OR",820
SILER CITY,NC,RALEIGH - DURHAM (FAYETVLLE),560
SILAS,AL,MERIDIAN,711
SIKESTON,MO,PADUCAH - CAPE GIRAR D - HARSBG,632
SIKES,LA,MONROE - EL DORADO,628
SIGNAL MOUNTAIN,TN,CHATTANOOGA,575
SIGEL,PA,PITTSBURGH,508
SHUSHAN,NY,ALBANY - SCHENECTADY - TROY,532
SHUQUALAK,MS,COLUMBUS - TUPELO - WEST POINT,673
SHUMWAY,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
SHIRLEY,NY,NEW YORK,501
SHIRLEY,IL,PEORIA - BLOOMINGTON,675
SHIRLEY,AR,LITTLE ROCK - PINE BLUFF,693
SHIRLAND,IL,ROCKFORD,610
SHIPSHEWANA,IN,SOUTH BEND - ELKHART,588
SHIPROCK,NM,ALBUQUERQUE - SANTA FE,790
SHIPPINGPORT,PA,PITTSBURGH,508
SHIPPENVILLE,PA,PITTSBURGH,508
SHIPMAN,IL,ST. LOUIS,609
SHIOCTON,WI,GREEN BAY - APPLETON,658
SHINNSTON,WV,CLARKSBURG - WESTON,598
SHINGLETOWN,CA,CHICO - REDDING,868
SHINGLETON,MI,MARQUETTE,553
SHINGLEHOUSE,PA,BUFFALO,514
SHINGLE SPRINGS,CA,SACRAMNTO - STKTN - MODESTO,862
SHINER,TX,SAN ANTONIO,641
SHIRLEY,IN,INDIANAPOLIS,527
SHIRLEYSBURG,PA,JOHNSTOWN - ALTOONA,574
SHUBUTA,MS,MERIDIAN,711
SHIRO,TX,HOUSTON,618
SHRUB OAK,NY,NEW YORK,501
SHREWSBURY,PA,HARRISBURG - LNCSTR - LEB - YORK,566
SHREVE,OH,CLEVELAND - AKRON (CANTON),510
SHOSHONE,CA,LOS ANGELES,803
SHORTSVILLE,NY,"ROCHESTER, NY",538
SHORTER,AL,MONTGOMERY (SELMA),698
SHORT CREEK,WV,WHEELING - STEUBENVILLE,554
SHORELINE,WA,SEATTLE - TACOMA,819
SHOREHAM,NY,NEW YORK,501
SHONTO,AZ,PHOENIX (PRESCOTT),753
SHOKAN,NY,NEW YORK,501
SHOEMAKERSVILLE,PA,PHILADELPHIA,504
SHOBONIER,IL,ST. LOUIS,609
SHOALS,WV,CHARLESTON - HUNTINGTON,564
SHOALS,IN,TERRE HAUTE,581
SOCORRO,NM,ALBUQUERQUE - SANTA FE,790
SOD,WV,CHARLESTON - HUNTINGTON,564
SODUS,MI,SOUTH BEND - ELKHART,588
SPRING VALLEY,OH,DAYTON,542
SPRINGER,OK,SHERMAN - ADA,657
SPRINGER,NM,ALBUQUERQUE - SANTA FE,790
SPRINGDALE,WA,SPOKANE,881
SPRINGDALE,UT,SALT LAKE CITY,770
SPRINGBROOK,IA,DAVENPORT - R. ISLAND - MOLINE,682
SPRINGBORO,OH,CINCINNATI,515
SPRING VALLEY,WI,MINNEAPOLIS - ST. PAUL,613
SPRING VALLEY,MN,ROCHESTR - MASON CITY - AUSTIN,611
SPRING GROVE,VA,NORFOLK - PORTSMTH - NEWPT NWS,544
SPRING VALLEY,IL,DAVENPORT - R. ISLAND - MOLINE,682
SPRING RUN,PA,HARRISBURG - LNCSTR - LEB - YORK,566
SPRING MILLS,PA,JOHNSTOWN - ALTOONA,574
SPRING LAKE,NC,RALEIGH - DURHAM (FAYETVLLE),560
SPRING LAKE,MI,GRAND RAPIDS - KALMZOO - B. CRK,563
SPRING HOPE,NC,RALEIGH - DURHAM (FAYETVLLE),560
SPRING HILL,TN,NASHVILLE,659
SPRINGERTON,IL,EVANSVILLE,649
SPRINGERVILLE,AZ,ALBUQUERQUE - SANTA FE,790
SPRINGFIELD,AR,LITTLE ROCK - PINE BLUFF,693
SPRINGFIELD,CO,COLORADO SPRINGS - PUEBLO,752
SPRINGVILLE,IN,INDIANAPOLIS,527
SPRINGVILLE,CA,FRESNO - VISALIA,866
SPRINGVILLE,AL,BIRMINGHAM (ANN & TUSC),630
SPRINGTOWN,TX,DALLAS - FT. WORTH,623
SPRINGTOWN,PA,PHILADELPHIA,504
SPRINGS,PA,JOHNSTOWN - ALTOONA,574
SPRINGHILL,LA,SHREVEPORT,612
SPRINGFIELD GARDENS,NY,NEW YORK,501
SPRINGFIELD,WI,MILWAUKEE,617
SPRINGFIELD,TN,NASHVILLE,659
SPRINGFIELD,SD,SIOUX FALLS (MITCHELL),725
SPRINGFIELD,SC,"COLUMBIA, SC",546
SPRINGFIELD,MN,MANKATO,737
SPRINGFIELD,LA,BATON ROUGE,716
SPRINGFIELD,GA,SAVANNAH,507
SPRING HILL,KS,KANSAS CITY,616
SPRING GROVE,PA,HARRISBURG - LNCSTR - LEB - YORK,566
SPENCER,VA,ROANOKE - LYNCHBURG,573
SPICEWOOD,TX,AUSTIN,635
SPLENDORA,TX,HOUSTON,618
SPIVEY,KS,WICHITA - HUTCHINSON PLUS,678
SPIRO,OK,FT. SMITH - FAY - SPRNGDL - RGRS,670
SPIRIT LAKE,ID,SPOKANE,881
SPIRIT LAKE,IA,SIOUX CITY,624
SPINNERSTOWN,PA,PHILADELPHIA,504
SPILLVILLE,IA,CEDAR RAPIDS - WTRLO - IWC&DUB,637
SPICER,MN,MINNEAPOLIS - ST. PAUL,613
SPRING GROVE,MN,LA CROSSE - EAU CLAIRE,702
SPICELAND,IN,INDIANAPOLIS,527
SPERRYVILLE,VA,"WASHINGTON, DC (HAGRSTWN)",511
SPERRY,OK,TULSA,671
SPEONK,NY,NEW YORK,501
SPENCERVILLE,OH,LIMA,558
SPENCERVILLE,MD,"WASHINGTON, DC (HAGRSTWN)",511
SPENCERTOWN,NY,ALBANY - SCHENECTADY - TROY,532
SPOUT SPRING,VA,ROANOKE - LYNCHBURG,573
SPRAGGS,PA,PITTSBURGH,508
SPRAGUE,NE,LINCOLN & HSTNGS - KRNY,722
SPRAKERS,NY,ALBANY - SCHENECTADY - TROY,532
SPRING GROVE,IL,CHICAGO,602
SPRING GREEN,WI,MADISON,669
SPRING GLEN,PA,WILKES BARRE - SCRANTON,577
SPRING GLEN,NY,NEW YORK,501
SPRING GARDEN,AL,BIRMINGHAM (ANN & TUSC),630
SPRING GAP,MD,"WASHINGTON, DC (HAGRSTWN)",511
SPRING DALE,WV,BLUEFIELD - BECKLEY - OAK HILL,559
SPRING CREEK,TN,"JACKSON, TN",639
SPRING CREEK,NV,SALT LAKE CITY,770
SPRING CITY,UT,SALT LAKE CITY,770
SPRING CITY,PA,PHILADELPHIA,504
SPRING CHURCH,PA,PITTSBURGH,508
SPRING BROOK,NY,BUFFALO,514
SPRING BRANCH,TX,SAN ANTONIO,641
SPRAY,OR,"PORTLAND, OR",820
SPRINGVILLE,NY,BUFFALO,514
SPRINGVILLE,TN,NASHVILLE,659
SPRINGWATER,NY,"ROCHESTER, NY",538
STAPLES,MN,MINNEAPOLIS - ST. PAUL,613
STAR,TX,WACO - TEMPLE - BRYAN,625
STAR,NC,GREENSBORO - H. POINT - W. SALEM,518
STAR,MS,"JACKSON, MS",718
STAR,ID,BOISE,757
STAPLETON,NE,NORTH PLATTE,740
STAPLETON,GA,AUGUSTA,520
STAPLES,TX,SAN ANTONIO,641
STANWOOD,MI,TRAVERSE CITY - CADILLAC,540
SPRUCE CREEK,PA,JOHNSTOWN - ALTOONA,574
STANWOOD,IA,CEDAR RAPIDS - WTRLO - IWC&DUB,637
STANTONSBURG,NC,RALEIGH - DURHAM (FAYETVLLE),560
STANTON,TX,ODESSA - MIDLAND,633
STANTON,TN,MEMPHIS,640
STANTON,ND,MINOT - BISMARCK - DICKINSON,687
STANTON,MO,ST. LOUIS,609
STANTON,MI,GRAND RAPIDS - KALMZOO - B. CRK,563
STAR CITY,AR,LITTLE ROCK - PINE BLUFF,693
STAR CITY,IN,SOUTH BEND - ELKHART,588
STAR JUNCTION,PA,PITTSBURGH,508
STAR TANNERY,VA,"WASHINGTON, DC (HAGRSTWN)",511
STATE LINE,PA,HARRISBURG - LNCSTR - LEB - YORK,566
STATE LINE,MS,MOBILE - PENSACOLA (FT WALT),686
STATE LINE,IN,"LAFAYETTE, IN",582
STATE CENTER,IA,DES MOINES - AMES,679
STARTUP,WA,SEATTLE - TACOMA,819
STARTEX,SC,GREENVLL - SPART - ASHEVLL - AND,567
START,LA,MONROE - EL DORADO,628
STARRUCCA,PA,WILKES BARRE - SCRANTON,577
STARKWEATHER,ND,FARGO - VALLEY CITY,724
STARKS,LA,LAKE CHARLES,643
STARKE,FL,JACKSONVILLE,561
STARK CITY,MO,JOPLIN - PITTSBURG,603
STARFORD,PA,PITTSBURGH,508
STARBUCK,WA,SPOKANE,881
STARBUCK,MN,MINNEAPOLIS - ST. PAUL,613
STANTON,CA,LOS ANGELES,803
STANTON,AL,BIRMINGHAM (ANN & TUSC),630
STANLEY,WI,LA CROSSE - EAU CLAIRE,702
STAMPS,AR,SHREVEPORT,612
STAMFORD,NY,BINGHAMTON,502
STAMFORD,NE,LINCOLN & HSTNGS - KRNY,722
STAMBAUGH,MI,MARQUETTE,553
STAHLSTOWN,PA,PITTSBURGH,508
STAFFORDSVILLE,KY,CHARLESTON - HUNTINGTON,564
STAFFORD,OH,WHEELING - STEUBENVILLE,554
STACYVILLE,IA,ROCHESTR - MASON CITY - AUSTIN,611
STACY,MN,MINNEAPOLIS - ST. PAUL,613
ST JOHN,KS,WICHITA - HUTCHINSON PLUS,678
SQUIRE,WV,BLUEFIELD - BECKLEY - OAK HILL,559
SPURGER,TX,BEAUMONT - PORT ARTHUR,692
SPURGEON,IN,EVANSVILLE,649
SPUR,TX,LUBBOCK,651
SPRUCE PINE,NC,GREENVLL - SPART - ASHEVLL - AND,567
SPRUCE PINE,AL,HUNTSVILLE - DECATUR (FLOR),691
STAMPING GROUND,KY,LEXINGTON,541
STANAFORD,WV,BLUEFIELD - BECKLEY - OAK HILL,559
STANLEY,VA,"WASHINGTON, DC (HAGRSTWN)",511
STANBERRY,MO,KANSAS CITY,616
STANLEY,NY,"ROCHESTER, NY",538
STANLEY,ID,IDAHO FALLS - POCATELLO,758
STANHOPE,IA,DES MOINES - AMES,679
STANFORD,MT,GREAT FALLS,755
STANFORD,KY,LEXINGTON,541
STANFORD,IN,INDIANAPOLIS,527
STANFORD,IL,PEORIA - BLOOMINGTON,675
STANFORD,CA,SAN FRANCISCO - OAK - SAN JOSE,807
STANFIELD,OR,YAKIMA - PASCO - RCHLND - KNNWCK,810
STANFIELD,NC,CHARLOTTE,517
STANFIELD,AZ,PHOENIX (PRESCOTT),753
STANDISH,MI,FLINT - SAGINAW - BAY CITY,513
STANDARD,IL,PEORIA - BLOOMINGTON,675
STANDARD,CA,SACRAMNTO - STKTN - MODESTO,862
STANCHFIELD,MN,MINNEAPOLIS - ST. PAUL,613
SPENCERPORT,NY,"ROCHESTER, NY",538
SPENCER,TN,NASHVILLE,659
SOLANA BEACH,CA,SAN DIEGO,825
SOUTH BELOIT,IL,ROCKFORD,610
SOUTH CANAAN,PA,WILKES BARRE - SCRANTON,577
SOUTH CAIRO,NY,ALBANY - SCHENECTADY - TROY,532
SOUTH BYRON,NY,BUFFALO,514
SOUTH BUTLER,NY,"ROCHESTER, NY",538
SOUTH BOSTON,VA,ROANOKE - LYNCHBURG,573
SOUTH BETHLEHEM,NY,ALBANY - SCHENECTADY - TROY,532
SOUTH BEND,WA,SEATTLE - TACOMA,819
SOURIS,ND,MINOT - BISMARCK - DICKINSON,687
SOPCHOPPY,FL,TALLAHASSEE - THOMASVILLE,530
SOUR LAKE,TX,BEAUMONT - PORT ARTHUR,692
SOULSBYVILLE,CA,SACRAMNTO - STKTN - MODESTO,862
SOUDAN,MN,DULUTH - SUPERIOR,676
SOSO,MS,HATTIESBURG - LAUREL,710
SORRENTO,FL,ORLANDO - DAYTONA BCH - MELBRN,534
SOPERTON,GA,SAVANNAH,507
SOUTH CARROLLTON,KY,EVANSVILLE,649
SOUTH CHARLESTON,OH,DAYTON,542
SOUTH CLE ELUM,WA,YAKIMA - PASCO - RCHLND - KNNWCK,810
SOUTH COLBY,WA,SEATTLE - TACOMA,819
SOUTH HILL,VA,RALEIGH - DURHAM (FAYETVLLE),560
SOUTH HEIGHTS,PA,PITTSBURGH,508
SOUTH HEART,ND,MINOT - BISMARCK - DICKINSON,687
SOUTH HAVEN,MN,MINNEAPOLIS - ST. PAUL,613
SOUTH HAVEN,MI,GRAND RAPIDS - KALMZOO - B. CRK,563
SOUTH HAVEN,KS,WICHITA - HUTCHINSON PLUS,678
SOUTH GIBSON,PA,WILKES BARRE - SCRANTON,577
SOUTH GATE,CA,LOS ANGELES,803
SOUTH FORK,PA,JOHNSTOWN - ALTOONA,574
SOUTH FORK,CO,DENVER,751
SOUTH FALLSBURG,NY,NEW YORK,501
SOUTH DOS PALOS,CA,FRESNO - VISALIA,866
SOUTH DAYTONA,FL,ORLANDO - DAYTONA BCH - MELBRN,534
SOUTH DAYTON,NY,BUFFALO,514
SOUTH COLTON,NY,WATERTOWN,549
SOPER,OK,SHERMAN - ADA,657
SONYEA,NY,"ROCHESTER, NY",538
SPENCER,OK,OKLAHOMA CITY,650
SOLOMON,KS,WICHITA - HUTCHINSON PLUS,678
SOMERDALE,OH,CLEVELAND - AKRON (CANTON),510
SOLWAY,MN,MINNEAPOLIS - ST. PAUL,613
SOLSBERRY,IN,TERRE HAUTE,581
SOLON SPRINGS,WI,DULUTH - SUPERIOR,676
SOLON,OH,CLEVELAND - AKRON (CANTON),510
SOLON,IA,CEDAR RAPIDS - WTRLO - IWC&DUB,637
SOLOMONS,MD,"WASHINGTON, DC (HAGRSTWN)",511
SOLOMON,AZ,PHOENIX (PRESCOTT),753
SONTAG,MS,"JACKSON, MS",718
SOLGOHACHIA,AR,LITTLE ROCK - PINE BLUFF,693
SOLEN,ND,MINOT - BISMARCK - DICKINSON,687
SOLEDAD,CA,MONTEREY - SALINAS,828
SOLEBURY,PA,PHILADELPHIA,504
SOLDOTNA,AK,ANCHORAGE,743
SOLDIER,KY,CHARLESTON - HUNTINGTON,564
SOLANO,NM,ALBUQUERQUE - SANTA FE,790
SOMERS,IA,DES MOINES - AMES,679
SOMERS,MT,MISSOULA,762
SOMERS,NY,NEW YORK,501
SOMERS,WI,MILWAUKEE,617
SONORA,TX,SAN ANGELO,661
SONORA,KY,LOUISVILLE,529
SONORA,CA,SACRAMNTO - STKTN - MODESTO,862
SONOMA,CA,SAN FRANCISCO - OAK - SAN JOSE,807
SONDHEIMER,LA,MONROE - EL DORADO,628
SOMONAUK,IL,CHICAGO,602
SOMERVILLE,TX,WACO - TEMPLE - BRYAN,625
SOMERVILLE,OH,CINCINNATI,515
SOMERVILLE,AL,HUNTSVILLE - DECATUR (FLOR),691
SOMERTON,AZ,YUMA - EL CENTRO,771
SOMERSET,WI,MINNEAPOLIS - ST. PAUL,613
SOMERSET,TX,SAN ANTONIO,641
SOMERSET,OH,"COLUMBUS, OH",535
SOMERSET,IN,FT. WAYNE,509
SOMERSET,CA,SACRAMNTO - STKTN - MODESTO,862
SOUTH HOLLAND,IL,CHICAGO,602
SOUTH HOUSTON,TX,HOUSTON,618
SOUTH INTERNATIONAL FALLS,MN,DULUTH - SUPERIOR,676
SPARKILL,NY,NEW YORK,501
SPARTA,IL,ST. LOUIS,609
SPARTA,GA,MACON,503
SPARROW BUSH,NY,NEW YORK,501
SPARR,FL,ORLANDO - DAYTONA BCH - MELBRN,534
SPARKS GLENCOE,MD,BALTIMORE,512
SPARKS,GA,"ALBANY, GA",525
SPARKMAN,AR,LITTLE ROCK - PINE BLUFF,693
SPANISH FORK,UT,SALT LAKE CITY,770
SOUTH JAMESPORT,NY,NEW YORK,501
SPANGLE,WA,SPOKANE,881
SPANAWAY,WA,SEATTLE - TACOMA,819
SPALDING,MI,GREEN BAY - APPLETON,658
SPADE,TX,LUBBOCK,651
SOUTHWORTH,WA,SEATTLE - TACOMA,819
SOUTHWEST,PA,PITTSBURGH,508
SOUTHOLD,NY,NEW YORK,501
SPARTA,MI,GRAND RAPIDS - KALMZOO - B. CRK,563
SPARTA,NC,CHARLOTTE,517
SPARTA,OH,"COLUMBUS, OH",535
SPENCER,NY,BINGHAMTON,502
SPENCER,NE,LINCOLN & HSTNGS - KRNY,722
SPENCER,NC,CHARLOTTE,517
SPENCER,IN,INDIANAPOLIS,527
SPELTER,WV,CLARKSBURG - WESTON,598
SPEER,IL,PEORIA - BLOOMINGTON,675
SPEEDWELL,TN,KNOXVILLE,557
SPEED,NC,RALEIGH - DURHAM (FAYETVLLE),560
SPECULATOR,NY,ALBANY - SCHENECTADY - TROY,532
SPEARVILLE,KS,WICHITA - HUTCHINSON PLUS,678
SPEARSVILLE,LA,MONROE - EL DORADO,628
SPEARMAN,TX,AMARILLO,634
SPEARFISH,SD,RAPID CITY,764
SPAVINAW,OK,TULSA,671
SPARTA,TN,NASHVILLE,659
SOUTHMONT,NC,GREENSBORO - H. POINT - W. SALEM,518
SOUTHMAYD,TX,SHERMAN - ADA,657
SOUTHLAKE,TX,DALLAS - FT. WORTH,623
SOUTH POINT,OH,CHARLESTON - HUNTINGTON,564
SOUTH PLAINS,TX,LUBBOCK,651
SOUTH PITTSBURG,TN,CHATTANOOGA,575
SOUTH PEKIN,IL,PEORIA - BLOOMINGTON,675
SOUTH PARK,PA,PITTSBURGH,508
SOUTH PADRE ISLAND,TX,HARLINGEN - WSLCO - BRNSVL - MCA,636
SOUTH OTSELIC,NY,BINGHAMTON,502
SOUTH NEW BERLIN,NY,BINGHAMTON,502
SOUTH MOUNTAIN,PA,HARRISBURG - LNCSTR - LEB - YORK,566
SOUTH MONTROSE,PA,WILKES BARRE - SCRANTON,577
SOUTH MILWAUKEE,WI,MILWAUKEE,617
SOUTH MILLS,NC,NORFOLK - PORTSMTH - NEWPT NWS,544
SOUTH MILFORD,IN,SOUTH BEND - ELKHART,588
SOUTH LYON,MI,DETROIT,505
SOUTH LEBANON,OH,CINCINNATI,515
SOUTH JORDAN,UT,SALT LAKE CITY,770
SOUTH PLYMOUTH,NY,BINGHAMTON,502
SOUTH PORTSMOUTH,KY,CHARLESTON - HUNTINGTON,564
SOUTHINGTON,OH,YOUNGSTOWN,536
SOUTH PRAIRIE,WA,SEATTLE - TACOMA,819
SOUTHAMPTON,PA,PHILADELPHIA,504
SOUTH WILMINGTON,IL,CHICAGO,602
SOUTH WILLIAMSON,KY,CHARLESTON - HUNTINGTON,564
SOUTH WHITLEY,IN,FT. WAYNE,509
SOUTH WEBSTER,OH,CHARLESTON - HUNTINGTON,564
SOUTH WAYNE,WI,MADISON,669
SOUTH WALES,NY,BUFFALO,514
SOUTH VIENNA,OH,DAYTON,542
SOUTH SIOUX CITY,NE,SIOUX CITY,624
SOUTH SHORE,KY,CHARLESTON - HUNTINGTON,564
SOUTH SAN FRANCISCO,CA,SAN FRANCISCO - OAK - SAN JOSE,807
SOUTH ROXANA,IL,ST. LOUIS,609
SOUTH RICHMOND HILL,NY,NEW YORK,501
SOUTH RANGE,WI,DULUTH - SUPERIOR,676
SOUTH RANGE,MI,MARQUETTE,553
SHAWMUT,MT,BILLINGS,756
SHAW ISLAND,WA,SEATTLE - TACOMA,819
RUTLEDGE,TN,KNOXVILLE,557
SALTERS,SC,"CHARLESTON, SC",519
SALYER,CA,CHICO - REDDING,868
SALUDA,VA,RICHMOND - PETERSBURG,556
SALTVILLE,VA,"TRI - CITIES, TN - VA",531
SALTSBURG,PA,PITTSBURGH,508
SALTILLO,TN,"JACKSON, TN",639
SALTILLO,PA,JOHNSTOWN - ALTOONA,574
SALTILLO,MS,COLUMBUS - TUPELO - WEST POINT,673
SALT ROCK,WV,CHARLESTON - HUNTINGTON,564
